Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
DNK,Denmark,2019,4.587445141936112,4.587445141936112,67.0,EU
DNK,Denmark,2021,4.262798895485489,4.262798895485489,80.0,EU
DNK,Denmark,2024,3.765960847157807,3.765960847157807,92.0,EU
DOM,Dominican Republic,2019,6.116614946582359,6.116614946582359,5.0,SA
DOM,Dominican Republic,2021,6.136523595644071,6.136523595644071,3.0,SA
DOM,Dominican Republic,2024,5.834263980459034,5.834263980459034,7.0,SA
DZA,Algeria,2019,3.3094665076900847,3.3094665076900847,114.0,AF
DZA,Algeria,2021,3.4365298103621,3.4365298103621,106.0,AF
DZA,Algeria,2024,3.692178870148048,3.692178870148048,97.0,AF
ECU,Ecuador,2019,4.545424244007318,4.545424244007318,70.0,SA
ECU,Ecuador,2021,4.3894008052394895,4.3894008052394895,76.0,SA
ECU,Ecuador,2024,4.450038455811924,4.450038455811924,63.0,SA
EGY,"Egypt, Arab Rep.",2019,5.779197653613447,5.779197653613447,14.0,AF
EGY,"Egypt, Arab Rep.",2021,6.010989093702061,6.010989093702061,6.0,AF
EGY,"Egypt, Arab Rep.",2024,5.865420795026576,5.865420795026576,6.0,AF
ESP,Spain,2019,5.822713874300117,5.822713874300117,12.0,EU
ESP,Spain,2021,5.262580760181581,5.262580760181581,23.0,EU
ESP,Spain,2024,5.725057832028139,5.725057832028139,9.0,EU
EST,Estonia,2019,5.90349034559591,5.90349034559591,11.0,EU
EST,Estonia,2021,5.893817875808817,5.893817875808817,7.0,EU
EST,Estonia,2024,5.7033945093111535,5.7033945093111535,11.0,EU
FIN,Finland,2019,5.006252584214238,5.006252584214238,38.0,EU
FIN,Finland,2021,4.703308773824998,4.703308773824998,55.0,EU
FIN,Finland,2024,4.482830511634464,4.482830511634464,62.0,EU
FRA,France,2019,4.840090989813829,4.840090989813829,54.0,EU
FRA,France,2021,4.326786208425477,4.326786208425477,77.0,EU
FRA,France,2024,4.92839255623726,4.92839255623726,34.0,EU
GBR,United Kingdom,2019,4.61902725388902,4.61902725388902,66.0,EU
GBR,United Kingdom,2021,4.488009306093189,4.488009306093189,69.0,EU
GBR,United Kingdom,2024,4.165403402044378,4.165403402044378,78.0,EU
GEO,Georgia,2019,4.946146027687965,4.946146027687965,43.0,AS
GEO,Georgia,2021,5.052471124427676,5.052471124427676,28.0,AS
GEO,Georgia,2024,4.684162694574716,4.684162694574716,49.0,AS
GHA,Ghana,2019,3.517185350475968,3.517185350475968,107.0,AF
GHA,Ghana,2021,3.641685665686285,3.641685665686285,99.0,AF
GHA,Ghana,2024,3.5268596889362427,3.5268596889362427,99.0,AF
GRC,Greece,2019,5.792938408485212,5.792938408485212,13.0,EU
GRC,Greece,2021,5.522246434428062,5.522246434428062,16.0,EU
GRC,Greece,2024,5.429647506255947,5.429647506255947,21.0,EU
GTM,Guatemala,2019,4.930274346957153,4.930274346957153,47.0,SA
GTM,Guatemala,2021,4.616628251572701,4.616628251572701,61.0,SA
GTM,Guatemala,2024,4.191919407661683,4.191919407661683,77.0,SA
HND,Honduras,2019,5.12175874825812,5.12175874825812,31.0,SA
HND,Honduras,2021,4.940000169616899,4.940000169616899,38.0,SA
HND,Honduras,2024,4.731129582041462,4.731129582041462,45.0,SA
HRV,Croatia,2019,4.399677020931252,4.399677020931252,79.0,EU
HRV,Croatia,2021,4.676158665927969,4.676158665927969,56.0,EU
HRV,Croatia,2024,4.835470072670937,4.835470072670937,38.0,EU
HUN,Hungary,2019,5.298403965961871,5.298403965961871,24.0,EU
HUN,Hungary,2021,5.43865736627168,5.43865736627168,18.0,EU
HUN,Hungary,2024,5.363729871498961,5.363729871498961,23.0,EU
IDN,Indonesia,2019,6.253341163826568,6.253341163826568,2.0,AS
IDN,Indonesia,2021,6.268661645365975,6.268661645365975,2.0,AS
IDN,Indonesia,2024,6.030167762264171,6.030167762264171,3.0,AS
IND,India,2019,4.007872887501268,4.007872887501268,92.0,AS
