"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Czechia","CZE","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.63381807402891","4.46130478833437","3.93088689776816","3.19370697333108","2.94741484154955","3.19475708649991","3.47135422495235","3.8057534659212","3.32779335077998","3.16774005196931","3.07730574036252","3.15609885546974","3.26858323036984","3.43493584313411","3.53621788344253","3.5240939502361","3.43587917678243","3.51989048539688","2.26926004813102","","","","","",
"Germany","DEU","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1140348956","11.9194058848305","11.2108757983487","10.9052937424016","10.8393479009007","9.94025667176309","9.8804677469079","10.407274236655","10.3665541383149","9.6935955157956","9.4168122035702","8.29270600785192","8.03027339810543","7.86139692908306","8.68099409890687","7.60308707592461","7.07969581838883","7.27754420145955","7.48643057683232","7.27535630472394","7.0565646701518","7.16816309041433","7.29270384150059","6.94665674773844","6.9433716914942","","","","","","",
"Djibouti","DJI","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39411138816826","6.95038693464516","6.7588051948118","5.78409921849761","4.47485059213193","5.32907355369573","4.92354787433387","2.97741926003006","3.24338273490667","4.13476360614874","3.98775606489159","3.52952508308068","2.44415426926588","2.20282402520552","3.02611261383981","4.1579517701034","4.96746305891384","4.08588934111735","","","","","","","","","","","","","",
"Dominica","DMA","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5223113397534","10.4136639115777","10.0175141744852","8.63852518976252","6.53187236231179","7.13549283684498","2.97732356426505","","","","","",
"Denmark","DNK","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.41093394709164","7.14123900491863","7.42814101197861","7.65378902998782","7.9619859130558","7.23814136298991","7.45902454561412","8.09535324707711","8.01381798787433","7.35812584664074","6.18173544859804","5.66278259854429","5.67683013558998","5.39081558380043","6.53969538265798","6.43086604922629","5.95789934429316","5.95971567647031","6.00057610533342","6.11286418009913","6.00199497050961","6.16879067566877","6.04303997341963","5.701129745545","","","","","","","",
"Dominican Republic","DOM","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.46395196823706","6.65660024244487","6.32073536815021","6.11315776773218","6.05750759124992","5.64877460105529","5.87276144152111","5.6815171902315","6.46050068880338","6.80719678724623","5.77760189948556","4.44312397393008","4.12597030233805","3.4204739799658","4.4310393032339","3.71964444244665","3.41078977852143","3.34759700753937","3.46791286805077","3.54198262106714","3.99890440975075","4.24687743762098","4.46740458051546","4.17178117639253","4.32194405936557","2.18698742482231","","","","","",
"Algeria","DZA","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.67857142857156","1.63268525456474","1.51187763119594","1.24928401290693","1.17097157739247","1.41377204171107","1.00189762457127","0.95860597349711","0.808631766179065","0.952784991230104","1.20397720165126","0.923644158656216","1.05186985792518","0.901999674934226","1.23481841612494","0.642311585385712","","","","","",
"East Asia & Pacific (excluding high income)","EAP","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.73266155497354","6.38748974539937","6.50071581805144","5.9637730787825","6.34968241366373","6.63849395499502","4.32857047832738","4.13350979266757","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.84929171103756","6.15804680813355","5.80184986409323","6.19251222242349","6.86085284392021","6.17046374477796","5.47777448030145","5.02192097374816","4.590694973754","5.33694453466203","4.60629179395637","6.05582492272951","5.59014587512163","4.61643269964594","4.10883740451287","4.26396003992855","4.67155009552098","5.28024784847341","5.60512049701848","5.37657050330517","5.14844577750869","5.26816389885627","","","","","","",
"East Asia & Pacific","EAS","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.74711363831932","7.30305323080102","7.0297185964345","7.21521991352059","7.52412333210202","6.68569580941836","6.84209387144891","7.13034614535754","5.8392465432982","5.91270968089111","6.03513918918865","5.29646712021208","5.27818978165668","4.77807779598108","5.33501864411206","5.06208767603527","4.57311386113574","4.62202833638763","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23049235321175","3.76858396403373","3.81885862063392","3.49886191870392","4.70364211763728","4.18357631935362","3.68400948416291","4.07214062867204","4.33178758850089","4.83605425225104","5.56146657420964","5.88224902342399","5.61930287032608","5.72498836919956","5.79956750133298","","","","","","",
"Europe & Central Asia","ECS","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.50549570692101","8.46429016574427","8.47626783003859","8.59641469042569","8.509078115756","7.70614605445475","7.73908670567781","7.74544759430783","7.6531975087712","7.03945586162608","6.84141658156082","6.17155493486346","5.97241080087954","","","6.13765511903849","","5.76679482597129","5.98741894520453","6.1000842419986","5.81479040150945","5.72452857186669","5.78263659470192","5.67968088402579","5.6945962272406","","","","","","",
"Ecuador","ECU","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7990209991135","6.11501304080257","5.42747515823304","4.85120966778916","9.14800038968106","8.44381155674131","7.03305514246521","6.53389009822877","6.25719175724689","5.97846068004344","5.43400070000416","5.13493544475594","4.69309424771893","3.77536623583919","4.77297106427728","3.81255397596955","3.45579894647886","3.40581502021695","3.34389759772464","3.28065078217442","4.15984853585057","7.36757149628809","6.30615011569188","5.70889901360712","6.28029129578038","2.63070490333297","","","","","",
"Egypt, Arab Rep.","EGY","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.99883313885648","7.57135813290966","6.83818680530999","6.02112842863234","5.63463682498855","5.26752566062459","5.94396102133253","6.70993008140083","7.45076898038896","5.73279881702972","5.62833745553701","5.3165387261514","5.37463196062328","5.04293186240383","5.46226837363327","4.50367677766604","4.19510240122774","4.41419285822258","4.99190212749021","4.711065462998","5.35187551148975","6.37029402032755","3.44468636835502","3.79545671908511","4.70926197074634","3.55672549474079","","","","","",
"Euro area","EMU","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.20618836797165","8.28692630103673","8.31725950850125","8.25301894091892","8.69346421945328","7.92182147518772","7.75002889338605","7.74669125295252","7.72661098227749","6.92522020766565","7.0009202741056","6.32309181061532","6.21221777172889","","","","","5.65328792657227","5.73727953380078","5.82285495495507","5.47300499903737","5.54174707125259","5.55818333851664","5.4475691078499","5.43159735766486","","","","","","",
"Eritrea","ERI","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.31554305113863","4.38398812019903","4.19149336779424","4.4055558547776","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8394990738122","4.62687700184324","4.46264415015656","4.91199235790783","7.22674209137978","6.86513925895877","6.22780878488403","6.33550388662964","6.20940939373458","5.79922267393686","5.3501386382342","5.63262459482781","5.00622635038663","5.45825961480219","","","","","5.98554615682483","6.4328960812571","6.92076077462722","7.31984100548004","7.14761096757053","7.48137356346664","8.30279589050058","3.05325174631398","","","","","",
"Ethiopia","ETH","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.07522480173543","2.21802162099031","3.43874057572072","2.80937547827362","3.07530233751224","4.93528175991747","2.32847326165782","2.7043791725671","2.41962832856274","1.58313884497581","","","","","1.53712664646205","","","","","","","2.30536939482055","1.88240185588798","3.07443235111137","3.437835179193","1.87831191148186","","","","","",
"European Union","EUU","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33889955237999","8.4118665549076","8.36246887171315","8.25466496423891","8.61851797580825","7.83612753092874","7.67624205125995","7.62302932992435","7.52072650069814","6.79191693306022","6.75479642925777","6.08827564693126","5.93135507338679","","6.67790058009511","6.0519949606874","","5.36416912316009","5.43676959318469","5.50939460480977","5.26430840648558","5.34412390810366","5.36596178638647","5.25003732485464","5.24079690620093","","","","","","",
"Fragile and conflict affected situations","FCS","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.62824873396042","6.76957139706665","7.28165003772327","6.09888010981826","6.13901118554415","5.99882551741568","6.34321772501074","9.3251180741286","9.30493707365917","6.43496350676211","7.3307922579837","7.36442335151986","7.22686625415374","7.3439449575725","7.24897669776681","6.64473018390506","6.54372384346964","7.15696509166486","7.33921933485708","9.26878823490277","9.46653933951327","10.806278057543","11.0157257349593","12.6411274904493","","","","","","",
"Finland","FIN","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.73096197940723","7.37115246409481","6.84581420778912","6.9885418119372","6.88467055057492","5.76025658775958","6.45922904007738","5.93597929320631","5.79783979225056","5.46713759350844","4.98588532264381","4.84673867623693","4.80386337900043","4.72116027675574","6.071736932003","5.7048211115164","5.50169473168622","5.60048530967416","6.02259750148271","6.11659910863651","6.85825126917869","7.13858455463956","7.02404497165414","6.5992599753349","6.4139684134942","1.9986815345836","","","","","",
"Fiji","FJI","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.06873442033425","7.02408281667708","7.10486056114946","6.93207918901562","7.8612436115843","8.71708568391377","7.91239657028044","7.33159741288447","6.06937222650432","6.74367319859391","6.96574804872727","5.40169195445781","5.06213273844673","4.14397898999251","6.31503052768253","5.0823107816622","4.70354957562876","4.31534914487971","3.61219869430723","3.48486148721148","4.69956146089797","4.76747303595571","5.0508801639066","5.17293303590566","5.42716095897172","3.89422232370299","","","","","",
"France","FRA","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.20202486636255","6.59782107646196","","","8.65962815251933","7.69006063110235","7.69688506537674","7.73975206383925","7.75768429564182","6.70575815056405","6.51296096710792","5.969221683317","6.06124084481424","5.79481591812685","6.45927823172674","6.20228010144535","6.3051592230088","6.00998947983093","5.99287545534444","6.50709356740921","6.12652810278942","6.27624607704618","6.3611247320917","6.3457880935388","6.6275541210039","3.92679281907539","","","","","",
"Faroe Islands","FRO","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8303820542236","11.652862879514","10.6625174993632","11.3604778065492","11.1842587343276","12.539792219967","","","","","","","","","","","",
"Gabon","GAB","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.574837936403","8.94795453450905","7.87006671764541","7.33748337136497","10.9980718077357","11.0899542432083","16.4764490862534","13.8857284128626","12.7409095966253","12.7886072474489","14.4600098264631","","11.3745425782354","12.9553418305858","11.261394841666","11.3742169993768","10.5880322279665","7.29257152911924","5.98467237517403","8.16842643930928","6.85248546722255","","","","","","","","","","",
"United Kingdom","GBR","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.40335118154371","9.08539942823147","9.45458926270114","10.465244141255","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1053376752088","17.8398148839292","12.4149347066397","9.85208561569178","10.3679230159195","13.162343349936","9.31362831853635","7.92958161451122","7.25392817087007","5.87258192682995","4.71162747209115","4.51098512121476","5.92596879012017","5.38121882188801","4.80734539701618","5.15370776665279","5.79811440881169","5.61968493135116","7.03561456289998","8.31716679921349","9.12796296054006","8.91481277731131","10.0699549645799","3.25622941491456","","","","","",
"Ghana","GHA","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.49138947865062","2.48373992296197","2.334996156826","3.97148202014226","3.84625181487048","4.83550583806387","4.61599080117429","5.52895983895739","5.19879582318206","5.01945892246177","7.12947788853624","6.9390021067542","8.10754041385592","6.92313378591206","8.62651032178339","6.33378167698719","5.26041576350759","4.43654544222284","4.36482407031041","4.92022196430801","6.76331279736101","7.64980670523068","7.14648301275112","5.72337659827687","5.12853698141934","3.85408715995404","","","","","",
"Gibraltar","GIB","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.86826834727411","3.90497197918755","4.67581047381546","3.561304478597","3.0652461315484","1.49124422668612","3.03687658265453","3.89871947584795","3.89426983449509","3.0094538360159","3.69808089065359","3.26430522049984","6.34605850272682","1.6570923552806","2.01322979580098","0.888666722208337","1.84050459613417","1.32982966581858","2.11370695287307","0.987189793799423","1.40989558077311","0.317231610353247","2.41512855195779","9.84064259865217","9.7104233698294","17.028562172008","","","","","",
"Gambia, The","GMB","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.95079345417859","5.33919051457342","6.19355556904895","","","","","","4.97801448098911","2.42422128370397","2.59749620996389","2.52931813138101","3.50835337156064","3.29781173251062","3.47173298357015","4.33949403253783","4.33832591132752","3.25436187377736","2.85558536781647","12.3737299999484","1.35336074913093","1.93226082862321","1.51611195210827","1.50349613176459","1.56116249874128","0.752554888272723","","","","","",
"Guinea-Bissau","GNB","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49859965348444","5.46194051047663","3.9485559566787","","","","5.97919558184905","11.8632328397868","20.9830269532629","17.5348715473197","12.7993535561529","10.6827394258193","17.235430676922","16.2339274384302","8.99024196046924","9.86187320335524","11.3557641089572","9.63543691750064","","","","","","16.248037170293","17.7019534449713","","","","","","",
"Equatorial Guinea","GNQ","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.56942524242927","2.72755228084519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.04993727489782","5.44610463074942","6.00367173157299","","11.2473113803975","10.9472777728866","10.1521726922409","5.96778512815902","4.93596500997453","4.69291835394752","4.57146766368705","3.71205867154604","3.38728971190123","3.31368559070361","4.89860504779309","4.24173783889384","4.48022893443701","4.34184168377563","4.73101503924793","4.87588816063615","5.53684356196903","5.50154873452","4.60696749784223","4.55695193033917","5.06177767754508","2.09034955889305","","","","","",
"Grenada","GRD","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.22524902978043","8.18280601069974","7.89493209623626","6.51469356734509","6.49401788674039","7.0891434910892","2.20293094141667","","","","","",
"Greenland","GRL","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.48009443073291","4.60438970650547","3.48182772107221","3.76423972263497","4.30587672434415","3.880285991449","4.38349581370112","4.7979743309463","5.10829872410437","4.84064555166496","4.79292233123418","5.15228745830974","5.07876566010171","5.48292918681219","6.13341204485566","5.8758114258595","5.19600671337249","5.17900541785992","5.41493445158445","5.33717139684702","5.45865735896658","5.65743290235651","5.39729068381948","5.21962029231186","5.24003904637393","1.79582144705198","","","","","",
"Guam","GUM","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.23820352472996","9.13060738388249","9.49367088607595","11.7680826636051","10.359208933136","8.45377692937006","6.19980273354939","4.30169199885288","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.70348701673982","8.01757596552124","7.82135385976772","7.90348599101052","7.63636943706282","6.92898905802555","7.03981057645247","7.11192948968711","6.86734943808533","6.57310264417865","6.35486778140204","5.79377108896386","5.86227887665718","5.58888877399344","6.4709091168625","5.95735207179189","5.57049764273954","5.50679613796515","5.57183346039553","5.68145120573697","5.74877457594027","5.8684254978233","5.85517496489406","5.77392091661618","6.03186171326525","","","","","","",
"Hong Kong SAR, China","HKG","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.23326598682506","7.36730482256396","5.9882635078566","6.15752426286301","6.02408134328842","5.00552295945532","4.93364758554168","4.43403624554107","4.17030929672397","4.04470258041042","4.0056118966425","4.26587573785226","3.80630040578378","3.662287591464","3.56020284694965","3.48173749185653","3.54739850218584","3.85157187101355","4.07283270577509","3.95990371867228","3.88507395387148","","","","","","","",
"Honduras","HND","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3447065810074","4.88107916222932","4.57930155696253","5.04028679941788","5.51128818061089","5.86878216374149","5.90152326073633","6.30512523037944","6.96327342146963","6.33547749083661","5.94696838923452","6.79482858141685","3.97355109094045","4.07506165380678","5.3013275107057","5.2217335283458","4.54924170749947","5.34574295407003","5.02300181235344","4.29766132779076","4.39694697126928","4.86515425879634","4.76351503479038","4.62441726502438","5.53914945009681","2.31391004169079","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.73797912533999","5.5425499128082","6.72688236572923","6.93798327130242","6.98849188439774","7.37858789889098","6.8494014010277","6.77051280763981","6.67056684462564","6.57091005279289","7.12207291000507","7.86057124134646","6.8450470472163","5.86216364302689","6.1136466591495","5.46637111047491","5.11808968875059","4.56278814642764","4.35282767957633","4.69858142414016","5.1477131727257","5.06336855840107","4.83680302113568","4.75082497711229","5.6937008122384","","","","","","",
"Croatia","HRV","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.26363857691421","7.37573955133461","6.88300231912075","6.90221997323498","4.39318569948236","4.65093657989415","3.80845706220231","3.28010727318647","3.67165098285221","3.53966946341047","4.33864033103325","3.80280605518448","3.62155873687709","4.13759127022162","3.74048780779436","3.43155807299511","3.37209896087291","3.97690226086534","5.1383065463548","5.56367646553492","5.6959711703352","2.81999074124789","","","","","",
"Haiti","HTI","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6395464375475","12.7670245993206","13.7595596940898","14.2555699052216","13.1920207486152","9.39078623548206","11.1600889071518","13.8816079179685","13.4208248654517","15.2270597456888","10.0528973400301","10.3305792252348","11.2743897405669","9.40897824642291","9.99304478536689","11.2002898679417","11.7852991195458","10.0495262393406","11.0565798248745","11.4652098915271","","","","","","",
"Hungary","HUN","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.24416708387955","7.73691257918574","6.85209767196607","5.60871135324457","5.4793817018987","5.11457412915403","5.24796948102701","5.39877922570191","5.1373029739162","3.68542808047912","3.65822344281759","2.678268308186","2.84147582414511","3.04872051287406","3.4745438103762","2.86718486824647","2.66718492097892","2.38719374948097","2.35347790792365","2.36114597894219","2.45656374979216","2.72601265251219","2.67642039268779","2.5338866730005","2.57787012080669","1.09853747998315","","","","","",
"IBRD only","IBD","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.51024191316707","6.24174770004801","6.25328582998926","5.79310343280683","6.49138953537265","6.51856283468976","5.56388160109186","5.34144784238977","5.33308513787795","4.99179707445867","4.80275770092073","4.45277464123046","","","","4.88807180009501","5.29423697118021","5.51968227993154","5.73183040620741","5.8922559215645","","","","","","","","","",
"IDA & IBRD total","IBT","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.55396389318649","6.33598293735219","6.18172736839457","5.79608034821943","6.42847654841337","6.46597468443721","5.66014549020957","5.38782302233687","5.32097922550049","5.13745624368493","4.99896563150322","4.69876879320456","5.56333929890232","","","4.95023850367721","5.32030494976359","5.53673865565705","5.8225461299611","5.87898656610685","5.94639070177133","5.82139340081641","6.12722710815767","","","","","","",
"IDA total","IDA","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.36628734966107","6.80727614368014","7.03550301200302","7.47757942369431","5.39498116796607","5.8340118037786","5.63537860777967","5.72004896972999","6.97519715639093","6.16111168404956","5.19651139815476","6.66558218872383","7.08309713180888","7.26999623665796","6.47379442172041","6.23469828302939","5.64439132234798","5.57124022758593","5.57972213482835","5.69089881169894","6.59357200730387","5.76998530013545","6.30824455176418","6.63094890978187","7.4752097473379","","","","","","",
"IDA blend","IDB","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.34520609027522","9.37142217350228","9.44605175626232","","5.14947540909926","5.29971473198905","5.29500418763716","5.3421204321081","8.05730015580227","","4.50550329588042","7.50824826297091","8.82609448876974","10.0239152815309","7.8241140658295","7.41023185547426","7.25492033758307","7.41630330175772","7.46589509422066","7.58951395806985","8.96175452680362","7.69218132326419","9.34311118624356","10.2046227457788","10.987700268608","","","","","","",
"Indonesia","IDN","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.56795182327806","7.77395158077713","6.7716819036373","5.49448527301521","6.22959408811467","6.49013473105966","6.46479255202823","6.63395025532855","5.79821066629227","4.57890937821972","4.25334974017274","4.86580597053704","5.08444732073983","5.90384690498763","6.22465661949089","5.98822379714594","6.02391437543433","7.07486623870463","1.23849081520894","","","","","",
"IDA only","IDX","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7200528868783","5.37420963852405","5.52732713052264","5.54539497932199","6.192533546487","5.88740920582151","5.96453027080583","6.21632305061163","5.72885704475363","5.69821339361069","6.07813236623545","5.82634551890722","5.28394897271672","5.58305570092504","5.3942825107207","4.4551959035996","4.36625194003658","4.43280962835435","4.40136289244063","5.06436706152262","4.7895816973193","4.71214815354444","4.59488632063879","5.02087834927089","","","","","","",
"Isle of Man","IMN","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0441194697309","6.1238660858533","5.74321945959743","4.71712717344383","4.4151774508626","4.55134404497141","3.88207127300767","3.83448577011699","3.18409922412371","","","","2.43262481221497","2.47747857892658","3.15995119003195","3.59559187581086","4.06429747250986","3.89165109332806","4.01113526556061","4.61593252634138","3.19998995400313","","","","","",
"Not classified","INX","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44634170544848","4.55015595440009","4.79998149447242","5.40120522025561","4.76317505788529","4.23646524524754","3.73974454635698","3.0101107057248","2.83400307072858","2.50882353669401","1.94809927563083","1.84830387201024","1.81461754010239","1.98304311885289","1.58697128551337","0.450447527385954","","","","","",
"Iran, Islamic Rep.","IRN","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.63435452921326","1.5161575918548","2.26363324568423","0.909304235597794","4.01510383889238","3.833628520825","","","","","","","","","","","","","","","","","","","","","","","","","",
