Data Source,World Development Indicators,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Last Updated Date,2026-02-24,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Continent,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Special Notes
Guinea-Bissau,GNB,AF,17.5348715473197,12.7993535561529,10.6827394258193,17.235430676922,16.2339274384302,8.99024196046924,9.86187320335524,11.3557641089572,9.63543691750064,,,,,,16.248037170293,
Greece,GRC,EU,4.69291835394752,4.57146766368705,3.71205867154604,3.38728971190123,3.31368559070361,4.89860504779309,4.24173783889384,4.48022893443701,4.34184168377563,4.73101503924793,4.87588816063615,5.53684356196903,5.50154873452,4.60696749784223,4.55695193033917,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 340.75 Greek drachma. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Grenada,GRD,NA,,,,,,,,,,,7.22524902978043,8.18280601069974,7.89493209623626,6.51469356734509,6.49401788674039,
Guatemala,GTM,NA,4.84064555166496,4.79292233123418,5.15228745830974,5.07876566010171,5.48292918681219,6.13341204485566,5.8758114258595,5.19600671337249,5.17900541785992,5.41493445158445,5.33717139684702,5.45865735896658,5.65743290235651,5.39729068381948,5.21962029231186,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1985-2003. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Guyana,GUY,SA,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,AS,4.93364758554168,4.43403624554107,4.17030929672397,4.04470258041042,4.0056118966425,4.26587573785226,3.80630040578378,3.662287591464,3.56020284694965,3.48173749185653,3.54739850218584,3.85157187101355,4.07283270577509,3.95990371867228,3.88507395387148,"On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. Agriculture value added includes mining and quarrying."
Honduras,HND,NA,6.33547749083661,5.94696838923452,6.79482858141685,3.97355109094045,4.07506165380678,5.3013275107057,5.2217335283458,4.54924170749947,5.34574295407003,5.02300181235344,4.29766132779076,4.39694697126928,4.86515425879634,4.76351503479038,4.62441726502438,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1988-1989. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Croatia,HRV,EU,4.65093657989415,3.80845706220231,3.28010727318647,3.67165098285221,3.53966946341047,4.33864033103325,3.80280605518448,3.62155873687709,4.13759127022162,3.74048780779436,3.43155807299511,3.37209896087291,3.97690226086534,5.1383065463548,5.56367646553492,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2023: 1 euro = 7.53450 Croatian kuna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Haiti,HTI,NA,13.1920207486152,9.39078623548206,11.1600889071518,13.8816079179685,13.4208248654517,15.2270597456888,10.0528973400301,10.3305792252348,11.2743897405669,9.40897824642291,9.99304478536689,11.2002898679417,11.7852991195458,10.0495262393406,11.0565798248745,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: September 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY)."
Hungary,HUN,EU,3.68542808047912,3.65822344281759,2.678268308186,2.84147582414511,3.04872051287406,3.4745438103762,2.86718486824647,2.66718492097892,2.38719374948097,2.35347790792365,2.36114597894219,2.45656374979216,2.72601265251219,2.67642039268779,2.5338866730005,
Indonesia,IDN,AS,6.7716819036373,5.49448527301521,6.22959408811467,6.49013473105966,6.46479255202823,6.63395025532855,5.79821066629227,4.57890937821972,4.25334974017274,4.86580597053704,5.08444732073983,5.90384690498763,6.22465661949089,5.98822379714594,6.02391437543433,Fiscal year end: March 31
India,IND,AS,4.4151774508626,4.55134404497141,3.88207127300767,3.83448577011699,3.18409922412371,,,,2.43262481221497,2.47747857892658,3.15995119003195,3.59559187581086,4.06429747250986,3.89165109332806,4.01113526556061,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: March 31). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY)."
Ireland,IRL,EU,,4.44634170544848,4.55015595440009,4.79998149447242,5.40120522025561,4.76317505788529,4.23646524524754,3.73974454635698,3.0101107057248,2.83400307072858,2.50882353669401,1.94809927563083,1.84830387201024,1.81461754010239,1.98304311885289,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
