Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
LKA,Sri Lanka,2021,5.055093215137967,1.5416171301933537,54.0,AS
LKA,Sri Lanka,2024,3.381664626669086,1.375740514074343,66.0,AS
LTU,Lithuania,2019,1.8142573604851984,1.1943847171948427,95.0,EU
LTU,Lithuania,2021,2.1571113602412764,1.2311190743115654,87.0,EU
LTU,Lithuania,2024,1.9255396254247108,1.2139488472694122,90.0,EU
LUX,Luxembourg,2019,10.441084411763162,2.118687615546053,39.0,EU
LUX,Luxembourg,2021,6.577126582735675,1.7046921338645364,47.0,EU
LUX,Luxembourg,2024,7.793646099757639,1.8659606777508488,37.0,EU
LVA,Latvia,2019,1.2432107671233297,1.1332011536203568,104.0,EU
LVA,Latvia,2021,0.9746837233120716,1.1044303989262934,103.0,EU
LVA,Latvia,2024,0.9954262024405924,1.110602911382288,103.0,EU
MAR,Morocco,2019,11.24435617712034,2.204752447548608,34.0,AF
MAR,Morocco,2021,8.271878913744825,1.886272740758374,36.0,AF
MAR,Morocco,2024,8.857907774071405,1.9842119748968228,35.0,AF
MDA,Moldova,2019,0.8923950942314471,1.0956137600962266,107.0,EU
MDA,Moldova,2021,0.7637288350242449,1.0818280894668837,108.0,EU
MDA,Moldova,2024,0.9150701484325646,1.1016744609369515,104.0,EU
MEX,Mexico,2019,60.615629674103374,7.0,3.0,NA
MEX,Mexico,2021,58.17460117189004,7.0,1.0,NA
MEX,Mexico,2024,56.03741342010512,7.0,1.0,NA
MKD,North Macedonia,2019,1.6387575910339371,1.1755811704679218,97.0,EU
MKD,North Macedonia,2021,2.15150852451776,1.2305187704840457,88.0,EU
MKD,North Macedonia,2024,1.932574216205709,1.214730468467301,89.0,EU
MLI,Mali,2019,1.9112031447927635,1.2047717655135104,91.0,AF
MLI,Mali,2021,0.7979185817624806,1.0854912766174087,107.0,AF
MLI,Mali,2024,0.85018984077622,1.0944655378640245,105.0,AF
MLT,Malta,2019,15.699557566335368,2.6820954535359323,25.0,EU
MLT,Malta,2021,14.173765931969026,2.518617778425253,23.0,EU
MLT,Malta,2024,14.45186829905408,2.6057631443393423,22.0,EU
MNE,Montenegro,2019,2.551389944675663,1.2733632083581068,85.0,EU
MNE,Montenegro,2021,2.98908393828562,1.3202589933877449,73.0,EU
MNE,Montenegro,2024,3.4937427023372445,1.3881936335930272,64.0,EU
MNG,Mongolia,2019,3.2500994203601605,1.3482249378957314,78.0,AS
MNG,Mongolia,2021,5.327912860558857,1.570847806488449,52.0,AS
MNG,Mongolia,2024,2.835238730404381,1.3150265256004867,71.0,AS
MUS,Mauritius,2019,3.452889128280289,1.3699524066014597,74.0,AF
MUS,Mauritius,2021,2.631317668721404,1.2819268930772934,81.0,AF
MUS,Mauritius,2024,2.278534685465029,1.2531705206072254,86.0,AF
MWI,Malawi,2019,0.327397891329768,1.035078345499618,116.0,AF
MWI,Malawi,2021,0.261114714635101,1.0279765765680466,119.0,AF
MWI,Malawi,2024,0.2568097310346916,1.0285344145594102,118.0,AF
MYS,Malaysia,2019,9.94713429299204,2.0657643885348613,40.0,AS
MYS,Malaysia,2021,7.627979335909503,1.817283500276018,41.0,AS
MYS,Malaysia,2024,6.517067013276166,1.7241185570306852,46.0,AS
NAM,Namibia,2019,0.4698385747253011,1.0503398472919965,114.0,AF
NAM,Namibia,2021,0.4413045369670322,1.0472826289607535,112.0,AF
NAM,Namibia,2024,0.4163948632662611,1.0462660959184735,112.0,AF
NGA,Nigeria,2019,2.92801291298978,1.313715669248905,81.0,AF
NGA,Nigeria,2021,2.572337543342909,1.2756075939295974,83.0,AF
NGA,Nigeria,2024,2.467094620197692,1.2741216244664102,83.0,AF
NIC,Nicaragua,2019,1.8196204894014707,1.1949593381501575,94.0,SA
NIC,Nicaragua,2021,1.2902507994660648,1.13824115708565,99.0,SA
NIC,Nicaragua,2024,1.3411181175931914,1.1490131241770212,98.0,SA
NLD,Netherlands,2019,17.935483084793105,2.921658901942118,21.0,EU
NLD,Netherlands,2021,20.35427461928757,3.1808151377808107,17.0,EU
NLD,Netherlands,2024,21.83655186982292,3.4262835410914354,13.0,EU
NPL,Nepal,2019,5.812795239052316,1.6227994898984623,52.0,AS
NPL,Nepal,2021,4.834877255992964,1.5180225631421034,55.0,AS
NPL,Nepal,2024,4.748093690186525,1.5275659655762803,55.0,AS
NZL,New Zealand,2019,8.949020273779732,1.958823600762114,43.0,OC
NZL,New Zealand,2021,8.806675891974795,1.9435724169973,35.0,OC
NZL,New Zealand,2024,6.702005374573604,1.7446672638415115,45.0,OC
OMN,Oman,2019,1.820952001038878,1.1951020001113084,93.0,AS
OMN,Oman,2021,2.07753767647978,1.2225933224799763,90.0,AS
OMN,Oman,2024,2.465945768193828,1.2739939742437587,84.0,AS
PAK,Pakistan,2019,6.100775911797172,1.6536545619782683,50.0,AS
PAK,Pakistan,2021,7.085973315739781,1.759211426686405,43.0,AS
PAK,Pakistan,2024,11.01721335021102,2.224134816690113,31.0,AS
PAN,Panama,2019,8.680159084780325,1.930017044797892,45.0,SA
PAN,Panama,2021,8.108463432349307,1.8687639391802828,38.0,SA
PAN,Panama,2024,7.16920418037682,1.796578242264091,41.0,SA
PER,Peru,2019,9.341336980633292,2.000857533639281,42.0,SA
PER,Peru,2021,7.992375751830055,1.856325973410363,39.0,SA
PER,Peru,2024,7.690590180114605,1.8545100200127336,39.0,SA
PHL,Philippines,2019,8.91250302996727,1.9549110389250648,44.0,AS
PHL,Philippines,2021,7.242908096580168,1.7760258674907323,42.0,AS
PHL,Philippines,2024,7.154056419128676,1.794895157680964,42.0,AS
POL,Poland,2019,14.082933978649988,2.508885783426784,29.0,EU
POL,Poland,2021,12.96610236650223,2.3892252535538105,27.0,EU
POL,Poland,2024,12.44013095568952,2.382236772854391,25.0,EU
PRT,Portugal,2019,27.38584468050526,3.934197644339849,14.0,EU
PRT,Portugal,2021,24.2616668213758,3.599464302290264,12.0,EU
PRT,Portugal,2024,22.199353294514232,3.4665948105015816,12.0,EU
PRY,Paraguay,2019,10.591042826699452,2.1347545885749413,38.0,SA
PRY,Paraguay,2021,2.049178266747714,1.219554814294398,91.0,SA
PRY,Paraguay,2024,1.8856894368701376,1.2095210485411263,91.0,SA
QAT,Qatar,2019,4.401906694117154,1.4716328600839808,63.0,AS
QAT,Qatar,2021,4.475818806570825,1.4795520149897312,58.0,AS
QAT,Qatar,2024,6.227367182418711,1.691929686935412,47.0,AS
ROU,Romania,2019,5.177041107046096,1.554682975754939,58.0,EU
ROU,Romania,2021,4.730397182357438,1.5068282695382968,56.0,EU
ROU,Romania,2024,4.685005198064529,1.5205561331182809,56.0,EU
RWA,Rwanda,2019,0.7007629461145104,1.0750817442265548,110.0,AF
RWA,Rwanda,2021,0.750110168218797,1.0803689465948711,109.0,AF
RWA,Rwanda,2024,0.712310952363331,1.0791456613737034,106.0,AF
SAU,Saudi Arabia,2019,4.397276655880812,1.4711367845586585,64.0,AS
SAU,Saudi Arabia,2021,3.445313005347097,1.3691406791443317,65.0,AS
SAU,Saudi Arabia,2024,3.556990308965192,1.3952211454405767,62.0,AS
SEN,Senegal,2019,1.2839740820912429,1.137568651652633,103.0,AF
SEN,Senegal,2021,1.112848423102282,1.1192337596181017,101.0,AF
SEN,Senegal,2024,1.2763794246482414,1.141819936072027,99.0,AF
SGP,Singapore,2019,40.54834203671077,5.34446521821901,9.0,AS
SGP,Singapore,2021,21.479407008840752,3.301365036661509,16.0,AS
SGP,Singapore,2024,16.56621097224573,2.8406901080273035,18.0,AS
SLE,Sierra Leone,2019,0.376257637880423,1.040313318344331,115.0,AF
SLE,Sierra Leone,2021,0.2848291900377253,1.0305174132183277,117.0,AF
SLE,Sierra Leone,2024,0.2739869363770218,1.03044299293078,117.0,AF
SLV,El Salvador,2019,8.260750691401777,1.885080431221619,47.0,SA
SLV,El Salvador,2021,3.419484601393811,1.366373350149337,66.0,SA
SLV,El Salvador,2024,3.553414457107714,1.3948238285675238,63.0,SA
SRB,Serbia,2019,2.559161956873386,1.27419592395072,84.0,EU
SRB,Serbia,2021,2.7791835131122387,1.2977696621191686,79.0,EU
SRB,Serbia,2024,2.6854818156320865,1.298386868403565,77.0,EU
SVK,Slovak Republic,2019,1.846799152774062,1.197871337797221,92.0,EU
SVK,Slovak Republic,2021,2.6268177851817303,1.2814447626980423,82.0,EU
SVK,Slovak Republic,2024,2.2767757368305235,1.2529750818700582,87.0,EU
