Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
ESP,Spain,2021,25.09663224694539,4.585233178135056,10.0,EU
ESP,Spain,2024,24.1415206888147,4.448788669830671,11.0,EU
EST,Estonia,2019,4.322280395434394,1.617468627919199,47.0,EU
EST,Estonia,2021,7.053507611095013,2.007643944442145,34.0,EU
EST,Estonia,2024,3.435043349532232,1.4907204785046044,42.0,EU
FIN,Finland,2019,3.4235389335919915,1.4890769905131416,53.0,EU
FIN,Finland,2021,3.547695717125736,1.506813673875105,49.0,EU
FIN,Finland,2024,2.646773707072124,1.378110529581732,48.0,EU
FRA,France,2019,25.955236252289183,4.707890893184169,14.0,EU
FRA,France,2021,21.464172909747973,4.066310415678282,13.0,EU
FRA,France,2024,22.86685831650598,4.26669404521514,12.0,EU
GBR,United Kingdom,2019,45.02404812212862,7.0,3.0,EU
GBR,United Kingdom,2021,24.436327927572982,4.490903989653283,12.0,EU
GBR,United Kingdom,2024,55.4422512791635,7.0,2.0,EU
GEO,Georgia,2019,8.435703518360144,2.205100502622878,31.0,AS
GEO,Georgia,2021,1.92856645051954,1.2755094929313628,63.0,AS
GEO,Georgia,2024,1.7447966992142545,1.249256671316322,57.0,AS
GHA,Ghana,2019,1.2639715329480712,1.1805673618497243,79.0,AF
GHA,Ghana,2021,1.2906958228210084,1.1843851175458584,77.0,AF
GHA,Ghana,2024,0.9587909714319646,1.136970138775995,80.0,AF
GRC,Greece,2019,5.0592843445448095,1.7227549063635443,43.0,EU
GRC,Greece,2021,4.023196173896253,1.5747423105566076,47.0,EU
GRC,Greece,2024,1.960137076490157,1.2800195823557368,55.0,EU
GTM,Guatemala,2019,2.225496816112953,1.3179281165875647,62.0,SA
GTM,Guatemala,2021,1.7454469662036811,1.249349566600526,67.0,SA
GTM,Guatemala,2024,1.3592194470431018,1.194174206720443,68.0,SA
HND,Honduras,2019,0.3840113637516421,1.054858766250235,98.0,SA
HND,Honduras,2021,0.3984110193535035,1.0569158599076434,101.0,SA
HND,Honduras,2024,0.2871223757938616,1.041017482256266,102.0,SA
HRV,Croatia,2019,2.193918385007129,1.3134169121438757,64.0,EU
HRV,Croatia,2021,2.082849243958135,1.2975498919940192,61.0,EU
HRV,Croatia,2024,1.6811155063487742,1.240159358049825,60.0,EU
HUN,Hungary,2019,6.016874187905344,1.8595534554150488,39.0,EU
HUN,Hungary,2021,4.432567785378266,1.6332239693397523,44.0,EU
HUN,Hungary,2024,3.609747577730416,1.5156782253900596,41.0,EU
IDN,Indonesia,2019,3.958549356572657,1.565507050938951,49.0,AS
IDN,Indonesia,2021,3.50286134410642,1.5004087634437744,51.0,AS
IDN,Indonesia,2024,2.046863797264405,1.292409113894915,53.0,AS
IND,India,2019,29.13663643663749,5.162376633805356,10.0,AS
IND,India,2021,16.62535232439748,3.375050332056783,18.0,AS
IND,India,2024,11.87548398382427,2.696497711974896,20.0,AS
IRL,Ireland,2019,13.380581707951112,2.9115116725644445,22.0,EU
