FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,TYPE,TYPE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2019,2021,2024
A,Annual,BEN,Benin,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.77570104598999,4.77570104598999,4.52424995652174
A,Annual,BGD,Bangladesh,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,87.0,87.0,105.0
A,Annual,BGD,Bangladesh,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.14492750167847,3.14492750167847,2.77630744055944
A,Annual,BGD,Bangladesh,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.14492750167847,3.14492750167847,2.77630744055944
A,Annual,BGR,Bulgaria,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,59.0,59.0,68.0
A,Annual,BGR,Bulgaria,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.45161294937134,3.45161294937134,3.51185085365854
A,Annual,BGR,Bulgaria,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.45161294937134,3.45161294937134,3.51185085365854
A,Annual,BHR,Bahrain,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,24.0,24.0,24.0
A,Annual,BHR,Bahrain,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.41808557510376,4.41808557510376,4.41135141463415
A,Annual,BHR,Bahrain,WEF_TTDI_EOSQ654,"Geographically dispersed tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.41808557510376,4.41808557510376,4.41135141463415
