FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,TYPE,TYPE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2019,2021,2024
A,Annual,AUT,Austria,WEF_TTDI_CULTOURDEM,"Cultural and entertainment tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,33.0,32.0,29.0
A,Annual,AUT,Austria,WEF_TTDI_CULTOURDEM,"Cultural and entertainment tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.2131088763494446,2.2395320508068526,2.360411819298925
A,Annual,AUT,Austria,WEF_TTDI_CULTOURDEM,"Cultural and entertainment tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,11.32234951259482,11.568965807530624,12.243706373690328
A,Annual,AZE,Azerbaijan,WEF_TTDI_CULTOURDEM,"Cultural and entertainment tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,99.0,98.0,100.0
A,Annual,AZE,Azerbaijan,WEF_TTDI_CULTOURDEM,"Cultural and entertainment tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.154245279713073,1.141664543752806,1.1319584928656925
A,Annual,AZE,Azerbaijan,WEF_TTDI_CULTOURDEM,"Cultural and entertainment tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.4396226106553474,1.322202408359522,1.18762643579123
A,Annual,BEL,Belgium,WEF_TTDI_CULTOURDEM,"Cultural and entertainment tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,19.0,14.0,20.0
A,Annual,BEL,Belgium,WEF_TTDI_CULTOURDEM,"Cultural and entertainment tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.0634349464668373,3.3853168396186746,2.804160740484444
A,Annual,BEL,Belgium,WEF_TTDI_CULTOURDEM,"Cultural and entertainment tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,19.258726167023813,22.262957169774296,16.237446664359997
A,Annual,BEN,Benin,WEF_TTDI_CULTOURDEM,"Cultural and entertainment tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,117.0,115.0,113.0
