Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
IRL,Ireland,2021,2.456120769423533,2.456120769423533,32.0,EU
IRL,Ireland,2024,2.483598685913853,2.483598685913853,33.0,EU
IRN,"Iran, Islamic Rep.",2019,3.0601004445652533,3.0601004445652533,19.0,AS
IRN,"Iran, Islamic Rep.",2021,3.54137251496648,3.54137251496648,17.0,AS
IRN,"Iran, Islamic Rep.",2024,3.757289342184191,3.757289342184191,18.0,AS
ISL,Iceland,2019,1.6544886184586671,1.6544886184586671,61.0,EU
ISL,Iceland,2021,1.5821756931996362,1.5821756931996362,71.0,EU
ISL,Iceland,2024,1.5596597095937264,1.5596597095937264,83.0,EU
ISR,Israel,2019,1.8292608561514807,1.8292608561514807,52.0,AS
ISR,Israel,2021,1.7602676465002505,1.7602676465002505,58.0,AS
ISR,Israel,2024,1.7553029264004183,1.7553029264004183,65.0,AS
ITA,Italy,2019,6.45,6.45,3.0,EU
ITA,Italy,2021,6.7,6.7,1.0,EU
ITA,Italy,2024,6.738859293391869,6.738859293391869,1.0,EU
JAM,Jamaica,2019,1.476957876688218,1.476957876688218,77.0,SA
JAM,Jamaica,2021,1.4767070344088076,1.4767070344088076,84.0,SA
JAM,Jamaica,2024,1.477202473133453,1.477202473133453,88.0,SA
JOR,Jordan,2019,1.4762034922734075,1.4762034922734075,78.0,AS
JOR,Jordan,2021,1.5332093400040274,1.5332093400040274,77.0,AS
JOR,Jordan,2024,1.6483162408698413,1.6483162408698413,72.0,AS
JPN,Japan,2019,6.533333333333333,6.533333333333333,2.0,AS
JPN,Japan,2021,6.620958176799197,6.620958176799197,4.0,AS
JPN,Japan,2024,6.705515916130556,6.705515916130556,2.0,AS
KAZ,Kazakhstan,2019,1.9222896208508489,1.9222896208508489,47.0,AS
KAZ,Kazakhstan,2021,1.9714014930091923,1.9714014930091923,48.0,AS
KAZ,Kazakhstan,2024,2.0730017760081787,2.0730017760081787,48.0,AS
KEN,Kenya,2019,1.406521090571634,1.406521090571634,87.0,AF
KEN,Kenya,2021,1.439189466200779,1.439189466200779,90.0,AF
KEN,Kenya,2024,1.6585014227169284,1.6585014227169284,71.0,AF
KGZ,Kyrgyz Republic,2019,1.4568888922231822,1.4568888922231822,83.0,AS
KGZ,Kyrgyz Republic,2021,1.5571772229201983,1.5571772229201983,75.0,AS
KGZ,Kyrgyz Republic,2024,1.706812270110518,1.706812270110518,69.0,AS
KHM,Cambodia,2019,1.543256287425356,1.543256287425356,70.0,AS
KHM,Cambodia,2021,1.5572659649129637,1.5572659649129637,74.0,AS
KHM,Cambodia,2024,1.602399212353668,1.602399212353668,79.0,AS
KOR,"Korea, Rep.",2019,5.16949854721586,5.16949854721586,11.0,AS
KOR,"Korea, Rep.",2021,5.832753782644975,5.832753782644975,8.0,AS
KOR,"Korea, Rep.",2024,5.588243773372218,5.588243773372218,10.0,AS
KWT,Kuwait,2019,1.1453700373314704,1.1453700373314704,114.0,AS
KWT,Kuwait,2021,1.2228987166394052,1.2228987166394052,108.0,AS
KWT,Kuwait,2024,1.3270287036047257,1.3270287036047257,102.0,AS
LAO,Lao PDR,2019,1.2709386558312386,1.2709386558312386,101.0,AS
LAO,Lao PDR,2021,1.2813015920988564,1.2813015920988564,102.0,AS
LAO,Lao PDR,2024,1.2722819660805398,1.2722819660805398,106.0,AS
LBN,Lebanon,2019,1.4568404410128553,1.4568404410128553,84.0,AS
LBN,Lebanon,2021,1.6885097474912556,1.6885097474912556,63.0,AS
LBN,Lebanon,2024,1.7747970751850464,1.7747970751850464,64.0,AS
LKA,Sri Lanka,2019,1.4940095237137598,1.4940095237137598,76.0,AS
LKA,Sri Lanka,2021,1.4354042825483384,1.4354042825483384,91.0,AS
LKA,Sri Lanka,2024,1.4439351285185855,1.4439351285185855,94.0,AS
LTU,Lithuania,2019,1.4652628459653774,1.4652628459653774,80.0,EU
LTU,Lithuania,2021,1.474446435244558,1.474446435244558,85.0,EU
LTU,Lithuania,2024,1.6618205451506862,1.6618205451506862,70.0,EU
LUX,Luxembourg,2019,1.3546719038865134,1.3546719038865134,93.0,EU
LUX,Luxembourg,2021,1.3011730334661342,1.3011730334661342,99.0,EU
LUX,Luxembourg,2024,1.3414901694377122,1.3414901694377122,101.0,EU
LVA,Latvia,2019,1.1833002884050892,1.1833002884050892,113.0,EU
LVA,Latvia,2021,1.1761075997315733,1.1761075997315733,114.0,EU
LVA,Latvia,2024,1.252650727845572,1.252650727845572,107.0,EU
MAR,Morocco,2019,2.3928547785538186,2.3928547785538186,29.0,AF
MAR,Morocco,2021,2.629901518522927,2.629901518522927,29.0,AF
MAR,Morocco,2024,2.7543863270575395,2.7543863270575395,29.0,AF
MDA,Moldova,2019,1.1989034400240568,1.1989034400240568,111.0,EU
MDA,Moldova,2021,1.195457022366721,1.195457022366721,111.0,EU
MDA,Moldova,2024,1.2504186152342378,1.2504186152342378,108.0,EU
MEX,Mexico,2019,5.8,5.8,7.0,NA
MEX,Mexico,2021,6.183333333333333,6.183333333333333,5.0,NA
MEX,Mexico,2024,6.35,6.35,5.0,NA
MKD,North Macedonia,2019,1.523061959283647,1.523061959283647,72.0,EU
MKD,North Macedonia,2021,1.536796359287678,1.536796359287678,76.0,EU
MKD,North Macedonia,2024,1.532849283783492,1.532849283783492,85.0,EU
MLI,Mali,2019,1.5886929413783777,1.5886929413783777,67.0,AF
MLI,Mali,2021,1.5588728191543524,1.5588728191543524,73.0,AF
MLI,Mali,2024,1.611116384466006,1.611116384466006,77.0,AF
MLT,Malta,2019,1.495523863383983,1.495523863383983,75.0,EU
MLT,Malta,2021,1.5046544446063133,1.5046544446063133,82.0,EU
MLT,Malta,2024,1.5764407860848355,1.5764407860848355,82.0,EU
MNE,Montenegro,2019,1.1433408020895266,1.1433408020895266,115.0,EU
MNE,Montenegro,2021,1.1550647483469365,1.1550647483469365,116.0,EU
MNE,Montenegro,2024,1.2220484083982568,1.2220484083982568,112.0,EU
MNG,Mongolia,2019,1.8620562344739329,1.8620562344739329,50.0,AS
