Data Source,World Development Indicators,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Last Updated Date,2026-02-24,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Continent,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Special Notes
Bermuda,BMU,NA,,,,,,,,34.0033374817691,32.0028216177639,32.1341954450972,30.1131607820526,29.3746488022621,33.4984494333093,36.768647026416,36.7693778947104,
Bolivia,BOL,SA,11.0459922924687,10.520239548262,7.58733176382884,6.57956418055465,4.30011205533162,5.63540062910224,4.95831873157211,5.46976781553208,5.14766078759703,5.01072114081017,5.32798244673039,8.15922530589007,9.99433588664424,9.67796798022094,9.11625589534539,
Brazil,BRA,SA,3.14827114349648,3.12968123280917,2.9445571903167,2.89749777714084,2.70071361922544,3.15296666849411,2.38780996322713,2.18270812184241,2.36385346456736,2.43030696890982,2.81057483736662,2.79710019515713,3.04296962008381,2.45763404036542,2.31171871170052,
Brunei Darussalam,BRN,AS,3.22461510483074,2.7854456849702,2.67575338155561,2.73958466327967,2.09252959147912,3.14092381811783,,,0.688381672629226,0.778711025555068,0.677052870150109,2.17032048002913,2.69559872936182,2.93739646911656,2.69850388505866,
Botswana,BWA,AF,13.1082615783899,10.6832879446458,10.1943088818582,9.1212699787154,9.38297991865097,15.8831953744724,8.25216474809579,6.45908032753933,7.96432677331419,5.52742256973405,5.58300460501415,7.43766395501298,6.140621005489,7.84972449665811,7.75589586882508,
Canada,CAN,NA,3.96488281409775,3.68825996279489,3.62179398567084,3.5805503108433,3.39543222609504,3.97305432115166,3.92935674521375,3.65670128143171,,,,,,,,Fiscal year end: March 31
Switzerland,CHE,EU,5.38344416244805,5.28020853162706,5.1687987711683,4.95102682609037,4.97041275253488,5.25287625386314,4.55565490892045,4.35908583483104,4.17795710465356,3.95572783583819,4.46464147518964,4.52959786737167,4.29311403403308,4.40702179079417,4.31117325144219,
Chile,CHL,SA,4.03983292989044,3.29910000419388,2.77052275403508,2.87823129040777,3.31836438418314,3.7362022539735,2.89384915392518,2.90182561390452,3.52510039100491,3.59701334304443,3.7640034763261,4.82755306531029,5.3971622936419,5.26903793030906,4.65241781550272,
China,CHN,AS,4.58931225127819,,,,,,,,,,,,,,,"On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong, and on 20 December 1999, China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.

The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1978-1993. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Cote d'Ivoire,CIV,AF,,1.09067506657074,1.11544451555118,1.19701655086909,1.12636181747122,1.32371042795775,1.68973204905227,1.36067599152238,1.31604360712483,1.47058428225889,1.40399855602527,1.7118065962028,4.04344459076363,3.95929255140943,4.21111668899684,
Cameroon,CMR,AF,5.54414787509385,5.40497240696753,4.74381275082178,4.00986343949288,2.27058867934974,5.08010078629332,3.04636997794785,5.62437097486166,5.1050190297282,7.56111655753143,7.31215061806797,7.06686676308881,8.13081262109681,8.3071190703279,8.66995237929682,
Colombia,COL,SA,7.81878536892941,7.66679008779926,8.21156610721207,7.44710778248664,6.749950135906,7.82728510732362,7.42324775591558,5.92857718532515,6.37583761092681,7.02818340469642,7.5519879183493,11.2346080616094,13.1661287090721,11.9602679643097,12.3873830529324,
Cabo Verde,CPV,AF,53.5715483460627,50.015682505886,59.3033475846825,66.2890017138097,60.8366649214962,62.047505466798,61.4665615121818,55.9852200719274,58.6095229440917,57.4129478012745,50.6765198253176,57.5770252964962,55.491855852098,56.6947164170659,53.9615198017069,
Costa Rica,CRI,NA,22.2117488901232,22.906577703843,20.8705667544808,22.32142604174,23.1968289375292,20.5634850406393,19.386275189666,18.7877942757278,18.3263881553046,20.04995370882,18.9413096506465,19.8763598756153,20.2603493491788,19.3627805381231,18.9608711422689,
Cyprus,CYP,EU,34.4469455735845,32.8582578213493,31.4608992852721,30.2123213476248,23.0723213770652,19.4768802092257,16.486455395001,17.5991835893175,18.841843459473,19.9436267260916,19.1178254655961,18.1256188881046,19.3447743489507,19.2200881687928,17.9896321359446,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.585274 Cyprus pounds. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Czechia,CZE,EU,7.17161766115954,6.83869251436916,6.61602840945255,6.19429939097993,6.14825307715415,6.71199717454913,5.88777287949394,5.4845372382769,5.1616295403327,4.84040165727123,4.43445747875682,4.46759691385976,4.53409641459577,4.43001017062025,4.30866603509116,
Germany,DEU,EU,3.75332101578786,3.89046935824524,3.82238505109566,3.47117885522158,3.40823934839197,3.836036941847,3.57607341227399,3.34718370993459,3.35283175172544,3.48620317488872,3.54218428871784,3.46300289762444,3.53769340477986,3.48803033805187,3.4305765922229,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1.95583 Deutsche Mark. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries. GDP data before 1991 are calculated by applying backward GDP growth rates of the former Federal Republic of Germany starting from the first official GDP value for the unified Germany (1991)."
Djibouti,DJI,AF,2.71207989228008,2.46641731821736,3.19606892501927,2.21829108463812,2.13288169495177,4.00593945029092,4.27682290970347,4.57503378740749,4.48144519477964,0.675465824410758,0.692443145698761,0.876450979140401,1.23936073658201,0.873006638296949,1.24915956905024,
